date,focal,act,partner,focgroup,prtgroup,focsex,prtsex,dyadtype,group.combo,behav,direction,period,winner,loser,Intensity,id1,id2,Dyad,Obs.effort,outcome,rval,RankDiff,winner.group,loser.group,win
9/10/14,ut,dc1,uv,ENK,ENK,F,F,FF,same,dc,1,Stable,ut,uv,1,ut,uv,ut_uv,4275,stayed together,0.25,0.639,ENK,ENK,1
9/10/14,ut,dt1,uv,ENK,ENK,F,F,FF,same,dt,1,Stable,ut,uv,0,ut,uv,ut_uv,4275,stayed together,0.25,0.639,ENK,ENK,1
9/11/14,oa,dt1,bf,PHG,PHG,F,F,FF,same,dt,1,Stable,oa,bf,0,bf,oa,bf_oa,4380,split apart,0,0.331,PHG,PHG,1
9/12/14,fx,dc1,oy,PHG,PHG,F,F,FF,same,dc,1,Stable,fx,oy,1,fx,oy,fx_oy,4380,stayed together,0,0.794,PHG,PHG,1
9/12/14,fx,dn1,oy,PHG,PHG,F,F,FF,same,dn,1,Stable,fx,oy,0,fx,oy,fx_oy,4380,stayed together,0,0.794,PHG,PHG,1
9/12/14,fx,dp1,oy,PHG,PHG,F,F,FF,same,dp,1,Stable,fx,oy,0,fx,oy,fx_oy,4380,stayed together,0,0.794,PHG,PHG,1
9/12/14,fx,dp1,oy,PHG,PHG,F,F,FF,same,dp,1,Stable,fx,oy,0,fx,oy,fx_oy,4380,stayed together,0,0.794,PHG,PHG,1
9/12/14,fx,dp1,uj,PHG,PHG,F,F,FF,same,dp,1,Stable,fx,uj,0,fx,uj,fx_uj,3045,stayed together,0,0.570,PHG,PHG,1
9/12/14,fx,dt1,oy,PHG,PHG,F,F,FF,same,dt,1,Stable,fx,oy,0,fx,oy,fx_oy,4380,stayed together,0,0.794,PHG,PHG,1
9/12/14,fx,dt1,uj,PHG,PHG,F,F,FF,same,dt,1,Stable,fx,uj,0,fx,uj,fx_uj,3045,stayed together,0,0.570,PHG,PHG,1
9/12/14,fx,dt2,oy,PHG,PHG,F,F,FF,same,dt,2,Stable,oy,fx,0,fx,oy,fx_oy,4380,stayed together,0,0.794,PHG,PHG,0
9/12/14,ob,dd1,qn,PHG,ENK,F,F,FF,different,dd,1,Stable,ob,qn,0,ob,qn,ob_qn,4305,briefly together,0,0.123,PHG,ENK,1
9/12/14,ob,dn1,ua,PHG,ENK,F,F,FF,different,dn,1,Stable,ob,ua,0,ob,ua,ob_ua,4320,briefly together,0,0.564,PHG,ENK,1
9/12/14,ob,dn1,ua,PHG,ENK,F,F,FF,different,dn,1,Stable,ob,ua,0,ob,ua,ob_ua,4320,briefly together,0,0.564,PHG,ENK,1
9/12/14,ob,dn1,ua,PHG,ENK,F,F,FF,different,dn,1,Stable,ob,ua,0,ob,ua,ob_ua,4320,briefly together,0,0.564,PHG,ENK,1
9/12/14,ob,dn1,ua,PHG,ENK,F,F,FF,different,dn,1,Stable,ob,ua,0,ob,ua,ob_ua,4320,briefly together,0,0.564,PHG,ENK,1
9/12/14,ob,dt1,qn,PHG,ENK,F,F,FF,different,dt,1,Stable,ob,qn,0,ob,qn,ob_qn,4305,briefly together,0,0.123,PHG,ENK,1
9/12/14,ob,dt2,qn,PHG,ENK,F,F,FF,different,dt,2,Stable,qn,ob,0,ob,qn,ob_qn,4305,briefly together,0,0.123,ENK,PHG,0
9/12/14,uj,dc2,fx,PHG,PHG,F,F,FF,same,dc,2,Stable,fx,uj,1,fx,uj,fx_uj,3045,stayed together,0,0.570,PHG,PHG,0
9/12/14,uj,dd2,ty,PHG,PHG,F,F,FF,same,dd,2,Stable,ty,uj,0,ty,uj,ty_uj,2970,stayed together,0,0.145,PHG,PHG,0
9/12/14,uj,dp2,fx,PHG,PHG,F,F,FF,same,dp,2,Stable,fx,uj,0,fx,uj,fx_uj,3045,stayed together,0,0.570,PHG,PHG,0
9/12/14,uj,dp2,fx,PHG,PHG,F,F,FF,same,dp,2,Stable,fx,uj,0,fx,uj,fx_uj,3045,stayed together,0,0.570,PHG,PHG,0
9/16/14,fx,dd1,dz,PHG,PHG,F,F,FF,same,dd,1,Stable,fx,dz,0,dz,fx,dz_fx,4470,stayed together,0,0.071,PHG,PHG,1
9/16/14,qc,dd2,ob,ENK,PHG,F,F,FF,different,dd,2,Stable,ob,qc,0,ob,qc,ob_qc,2160,briefly together,0,0.200,PHG,ENK,0
9/16/14,uk,dt2,ua,ENK,ENK,F,F,FF,same,dt,2,Stable,ua,uk,0,ua,uk,ua_uk,4170,stayed together,0,0.933,ENK,ENK,0
9/16/14,ux,dd2,fx,PHG,PHG,F,F,FF,same,dd,2,Stable,fx,ux,0,fx,ux,fx_ux,4500,split apart,0,0.824,PHG,PHG,0
9/16/14,ux,dt1,o6,PHG,PHG,F,F,FF,same,dt,1,Stable,ux,o6,0,o6,ux,o6_ux,1755,split apart,0,0.144,PHG,PHG,1
9/16/14,uz,dd2,oa,PHG,PHG,F,F,FF,same,dd,2,Stable,oa,uz,0,oa,uz,oa_uz,4440,split apart,0,0.356,PHG,PHG,0
9/18/14,ua,dt1,uv,ENK,ENK,F,F,FF,same,dt,1,Stable,ua,uv,0,ua,uv,ua_uv,4320,stayed together,0.25,0.178,ENK,ENK,1
9/18/14,ua,dt1,uv,ENK,ENK,F,F,FF,same,dt,1,Stable,ua,uv,0,ua,uv,ua_uv,4320,stayed together,0.25,0.178,ENK,ENK,1
9/18/14,ut,dd1,uk,ENK,ENK,F,F,FF,same,dd,1,Stable,ut,uk,0,uk,ut,uk_ut,4125,stayed together,0.5,0.116,ENK,ENK,1
9/18/14,uv,dd1,fx,ENK,PHG,F,F,FF,different,dd,1,Stable,uv,fx,0,fx,uv,fx_uv,4410,never together,0,0.002,ENK,PHG,1
9/18/14,uv,dd1,qp,ENK,ENK,F,F,FF,same,dd,1,Stable,uv,qp,0,qp,uv,qp_uv,4230,stayed together,0,0.427,ENK,ENK,1
9/18/14,uv,dd2,oo,ENK,PHG,F,F,FF,different,dd,2,Stable,oo,uv,0,oo,uv,oo_uv,4350,briefly together,0,0.173,PHG,ENK,0
9/18/14,ux,dp2,oy,PHG,PHG,F,F,FF,same,dp,2,Stable,oy,ux,0,oy,ux,oy_ux,4380,split apart,0,0.030,PHG,PHG,0
9/18/14,ux,dp2,ut,PHG,ENK,F,F,FF,different,dp,2,Stable,ut,ux,0,ut,ux,ut_ux,4365,stayed together,0.5,0.183,ENK,PHG,0
9/18/14,ux,dt2,oy,PHG,PHG,F,F,FF,same,dt,2,Stable,oy,ux,0,oy,ux,oy_ux,4380,split apart,0,0.030,PHG,PHG,0
9/19/14,qc,dn2,qn,ENK,ENK,F,F,FF,same,dn,2,Stable,qn,qc,0,qc,qn,qc_qn,2205,stayed together,0.25,0.077,ENK,ENK,0
9/19/14,qc,dt2,qn,ENK,ENK,F,F,FF,same,dt,2,Stable,qn,qc,0,qc,qn,qc_qn,2205,stayed together,0.25,0.077,ENK,ENK,0
9/19/14,qn,dp2,qc,ENK,ENK,F,F,FF,same,dp,2,Stable,qc,qn,0,qc,qn,qc_qn,2205,stayed together,0.25,0.077,ENK,ENK,0
9/19/14,qp,dd2,ua,ENK,ENK,F,F,FF,same,dd,2,Stable,ua,qp,0,qp,ua,qp_ua,4230,stayed together,0,0.605,ENK,ENK,0
9/19/14,qp,dd2,uv,ENK,ENK,F,F,FF,same,dd,2,Stable,uv,qp,0,qp,uv,qp_uv,4230,stayed together,0,0.427,ENK,ENK,0
9/19/14,ua,dd2,oo,ENK,PHG,F,F,FF,different,dd,2,Stable,oo,ua,0,oo,ua,oo_ua,4350,briefly together,0,0.352,PHG,ENK,0
9/22/14,un,dc2,ut,PHG,ENK,F,F,FF,different,dc,2,Stable,ut,un,1,un,ut,un_ut,4320,never together,0.25,0.082,ENK,PHG,0
9/22/14,un,dd2,fd,PHG,PHG,F,F,FF,same,dd,2,Stable,fd,un,0,fd,un,fd_un,4410,stayed together,0,0.794,PHG,PHG,0
9/24/14,o6,dn2,ob,PHG,PHG,F,F,FF,same,dn,2,Stable,ob,o6,0,o6,ob,o6_ob,1740,stayed together,0.25,0.292,PHG,PHG,0
9/24/14,o6,dp1,ur,PHG,PHG,F,F,FF,same,dp,1,Stable,o6,ur,0,o6,ur,o6_ur,1755,split apart,0,0.340,PHG,PHG,1
9/24/14,qc,dd1,uk,ENK,ENK,F,F,FF,same,dd,1,Stable,qc,uk,0,qc,uk,qc_uk,2115,stayed together,0,0.569,ENK,ENK,1
9/24/14,ua,dn2,oo,ENK,PHG,F,F,FF,different,dn,2,Stable,oo,ua,0,oo,ua,oo_ua,4350,briefly together,0,0.352,PHG,ENK,0
9/24/14,ua,dt2,oo,ENK,PHG,F,F,FF,different,dt,2,Stable,oo,ua,0,oo,ua,oo_ua,4350,briefly together,0,0.352,PHG,ENK,0
9/24/14,un,dt1,qp,PHG,ENK,F,F,FF,different,dt,1,Stable,un,qp,0,qp,un,qp_un,4275,never together,0,0.294,PHG,ENK,1
9/25/14,o6,dt2,ut,PHG,ENK,F,F,FF,different,dt,2,Stable,ut,o6,0,o6,ut,o6_ut,1785,briefly together,0,0.039,ENK,PHG,0
9/25/14,tr,dt1,ug,PHG,PHG,F,F,FF,same,dt,1,Stable,tr,ug,0,tr,ug,tr_ug,4485,split apart,0,0.486,PHG,PHG,1
9/25/14,ua,db2,fd,ENK,PHG,F,F,FF,different,db,2,Stable,fd,ua,0,fd,ua,fd_ua,4365,never together,0,0.105,PHG,ENK,0
9/25/14,ug,dt1,fx,PHG,PHG,F,F,FF,same,dt,1,Stable,ug,fx,0,fx,ug,fx_ug,4470,stayed together,0,0.627,PHG,PHG,1
9/25/14,ux,dn2,ut,PHG,ENK,F,F,FF,different,dn,2,Stable,ut,ux,0,ut,ux,ut_ux,4365,stayed together,0.5,0.183,ENK,PHG,0
9/25/14,ux,dp2,ut,PHG,ENK,F,F,FF,different,dp,2,Stable,ut,ux,0,ut,ux,ut_ux,4365,stayed together,0.5,0.183,ENK,PHG,0
9/25/14,ux,dp2,ut,PHG,ENK,F,F,FF,different,dp,2,Stable,ut,ux,0,ut,ux,ut_ux,4365,stayed together,0.5,0.183,ENK,PHG,0
9/25/14,ux,dt2,ut,PHG,ENK,F,F,FF,different,dt,2,Stable,ut,ux,0,ut,ux,ut_ux,4365,stayed together,0.5,0.183,ENK,PHG,0
10/2/14,qp,dn2,o6,ENK,PHG,F,F,FF,different,dn,2,Stable,o6,qp,0,o6,qp,o6_qp,1800,briefly together,0,0.250,PHG,ENK,0
10/2/14,qp,dp1,o6,ENK,PHG,F,F,FF,different,dp,1,Stable,qp,o6,0,o6,qp,o6_qp,1800,briefly together,0,0.250,ENK,PHG,1
10/2/14,qp,dt1,o6,ENK,PHG,F,F,FF,different,dt,1,Stable,qp,o6,0,o6,qp,o6_qp,1800,briefly together,0,0.250,ENK,PHG,1
10/2/14,qp,dt1,o6,ENK,PHG,F,F,FF,different,dt,1,Stable,qp,o6,0,o6,qp,o6_qp,1800,briefly together,0,0.250,ENK,PHG,1
10/4/14,ur,dp1,ug,PHG,PHG,F,F,FF,same,dp,1,Stable,ur,ug,0,ug,ur,ug_ur,4425,stayed together,0,0.287,PHG,PHG,1
10/6/14,o6,db1,ux,PHG,PHG,F,F,FF,same,db,1,Stable,o6,ux,0,o6,ux,o6_ux,1755,split apart,0,0.144,PHG,PHG,1
10/6/14,o6,dp1,ux,PHG,PHG,F,F,FF,same,dp,1,Stable,o6,ux,0,o6,ux,o6_ux,1755,split apart,0,0.144,PHG,PHG,1
10/6/14,ug,dd1,qn,PHG,ENK,F,F,FF,different,dd,1,Stable,ug,qn,0,qn,ug,qn_ug,4365,never together,0,0.362,PHG,ENK,1
10/6/14,ur,dt2,ob,PHG,PHG,F,F,FF,same,dt,2,Stable,ob,ur,0,ob,ur,ob_ur,4365,split apart,0,0.049,PHG,PHG,0
10/7/14,bf,dp1,ty,PHG,PHG,F,F,FF,same,dp,1,Stable,bf,ty,0,bf,ty,bf_ty,4350,stayed together,0,0.601,PHG,PHG,1
10/7/14,bf,dt1,ty,PHG,PHG,F,F,FF,same,dt,1,Stable,bf,ty,0,bf,ty,bf_ty,4350,stayed together,0,0.601,PHG,PHG,1
10/7/14,ob,dp2,fd,PHG,PHG,F,F,FF,same,dp,2,Stable,fd,ob,0,fd,ob,fd_ob,4365,split apart,0,0.459,PHG,PHG,0
10/8/14,qc,dn1,uv,ENK,ENK,F,F,FF,same,dn,1,Stable,qc,uv,0,qc,uv,qc_uv,2220,stayed together,0,0.186,ENK,ENK,1
10/8/14,qc,dt1,uv,ENK,ENK,F,F,FF,same,dt,1,Stable,qc,uv,0,qc,uv,qc_uv,2220,stayed together,0,0.186,ENK,ENK,1
10/8/14,qn,dc2,uv,ENK,ENK,F,F,FF,same,dc,2,Stable,uv,qn,1,qn,uv,qn_uv,4305,stayed together,0,0.263,ENK,ENK,0
10/8/14,qn,dp2,uv,ENK,ENK,F,F,FF,same,dp,2,Stable,uv,qn,0,qn,uv,qn_uv,4305,stayed together,0,0.263,ENK,ENK,0
10/8/14,ua,dd1,uv,ENK,ENK,F,F,FF,same,dd,1,Stable,ua,uv,0,ua,uv,ua_uv,4320,stayed together,0.25,0.178,ENK,ENK,1
10/8/14,ur,dt2,oa,PHG,PHG,F,F,FF,same,dt,2,Stable,oa,ur,0,oa,ur,oa_ur,4365,split apart,0,0.185,PHG,PHG,0
10/8/14,uz,dp2,ug,PHG,PHG,F,F,FF,same,dp,2,Stable,ug,uz,0,ug,uz,ug_uz,4500,stayed together,0.0625,0.116,PHG,PHG,0
10/9/14,ob,dn1,qc,PHG,ENK,F,F,FF,different,dn,1,Stable,ob,qc,0,ob,qc,ob_qc,2160,briefly together,0,0.200,PHG,ENK,1
10/9/14,ob,dt2,bf,PHG,PHG,F,F,FF,same,dt,2,Stable,bf,ob,0,bf,ob,bf_ob,4380,split apart,0,0.564,PHG,PHG,0
10/9/14,oo,dd1,qn,PHG,ENK,F,F,FF,different,dd,1,Stable,oo,qn,0,oo,qn,oo_qn,4335,briefly together,0,0.089,PHG,ENK,1
10/9/14,uj,dp1,uk,PHG,ENK,F,F,FF,different,dp,1,Stable,uj,uk,0,uj,uk,uj_uk,2850,never together,0.0625,0.188,PHG,ENK,1
10/10/14,ug,dt1,ut,PHG,ENK,F,F,FF,different,dt,1,Stable,ug,ut,0,ug,ut,ug_ut,4335,never together,0,0.014,PHG,ENK,1
10/10/14,ug,dt1,ut,PHG,ENK,F,F,FF,different,dt,1,Stable,ug,ut,0,ug,ut,ug_ut,4335,never together,0,0.014,PHG,ENK,1
10/10/14,uj,dn1,ut,PHG,ENK,F,F,FF,different,dn,1,Stable,uj,ut,0,uj,ut,uj_ut,2970,never together,0,0.071,PHG,ENK,1
10/13/14,ua,dp1,by,ENK,ENK,F,F,FF,same,dp,1,Stable,ua,by,0,by,ua,by_ua,4245,stayed together,0,0.712,ENK,ENK,1
10/13/14,ut,dp2,by,ENK,ENK,F,F,FF,same,dp,2,Stable,by,ut,0,by,ut,by_ut,4200,stayed together,0,0.105,ENK,ENK,0
10/14/14,uk,dp2,by,ENK,ENK,F,F,FF,same,dp,2,Stable,by,uk,0,by,uk,by_uk,4095,stayed together,0,0.221,ENK,ENK,0
10/15/14,by,dd2,ua,ENK,ENK,F,F,FF,same,dd,2,Stable,ua,by,0,by,ua,by_ua,4245,stayed together,0,0.712,ENK,ENK,0
10/15/14,qn,dp1,qp,ENK,ENK,F,F,FF,same,dp,1,Stable,qn,qp,0,qn,qp,qn_qp,4215,stayed together,0.25,0.164,ENK,ENK,1
10/15/14,ua,db1,uv,ENK,ENK,F,F,FF,same,db,1,Stable,ua,uv,0,ua,uv,ua_uv,4320,stayed together,0.25,0.178,ENK,ENK,1
10/15/14,ua,dp1,uv,ENK,ENK,F,F,FF,same,dp,1,Stable,ua,uv,0,ua,uv,ua_uv,4320,stayed together,0.25,0.178,ENK,ENK,1
10/15/14,un,dt2,qn,PHG,ENK,F,F,FF,different,dt,2,Stable,qn,un,0,qn,un,qn_un,4350,never together,0,0.458,ENK,PHG,0
10/15/14,uv,dn2,oy,ENK,PHG,F,F,FF,different,dn,2,Stable,oy,uv,0,oy,uv,oy_uv,4290,never together,0,0.791,PHG,ENK,0
10/15/14,uv,dn2,oy,ENK,PHG,F,F,FF,different,dn,2,Stable,oy,uv,0,oy,uv,oy_uv,4290,never together,0,0.791,PHG,ENK,0
10/15/14,uv,dn2,oy,ENK,PHG,F,F,FF,different,dn,2,Stable,oy,uv,0,oy,uv,oy_uv,4290,never together,0,0.791,PHG,ENK,0
10/15/14,uv,dp1,by,ENK,ENK,F,F,FF,same,dp,1,Stable,uv,by,0,by,uv,by_uv,4245,stayed together,0,0.534,ENK,ENK,1
10/15/14,uv,dp1,qn,ENK,ENK,F,F,FF,same,dp,1,Stable,uv,qn,0,qn,uv,qn_uv,4305,stayed together,0,0.263,ENK,ENK,1
10/15/14,uv,dp2,oy,ENK,PHG,F,F,FF,different,dp,2,Stable,oy,uv,0,oy,uv,oy_uv,4290,never together,0,0.791,PHG,ENK,0
10/15/14,uv,dt1,by,ENK,ENK,F,F,FF,same,dt,1,Stable,uv,by,0,by,uv,by_uv,4245,stayed together,0,0.534,ENK,ENK,1
10/15/14,uv,dt1,oy,ENK,PHG,F,F,FF,different,dt,1,Stable,uv,oy,0,oy,uv,oy_uv,4290,never together,0,0.791,ENK,PHG,1
10/18/14,dz,dt1,o6,PHG,PHG,F,F,FF,same,dt,1,Stable,dz,o6,0,dz,o6,dz_o6,1770,split apart,0,0.609,PHG,PHG,1
10/18/14,oa,dd2,fd,PHG,PHG,F,F,FF,same,dd,2,Stable,fd,oa,0,fd,oa,fd_oa,4365,split apart,0,0.225,PHG,PHG,0
10/18/14,ob,dt1,ux,PHG,PHG,F,F,FF,same,dt,1,Stable,ob,ux,0,ob,ux,ob_ux,4410,split apart,0,0.436,PHG,PHG,1
10/18/14,ob,dt2,ux,PHG,PHG,F,F,FF,same,dt,2,Stable,ux,ob,0,ob,ux,ob_ux,4410,split apart,0,0.436,PHG,PHG,0
10/21/14,fd,dn2,ux,PHG,PHG,F,F,FF,same,dn,2,Stable,ux,fd,0,fd,ux,fd_ux,4455,split apart,0,0.895,PHG,PHG,0
10/21/14,ux,dp2,o6,PHG,PHG,F,F,FF,same,dp,2,Stable,o6,ux,0,o6,ux,o6_ux,1755,split apart,0,0.144,PHG,PHG,0
10/21/14,ux,dt2,o6,PHG,PHG,F,F,FF,same,dt,2,Stable,o6,ux,0,o6,ux,o6_ux,1755,split apart,0,0.144,PHG,PHG,0
10/22/14,qp,dt2,qn,ENK,ENK,F,F,FF,same,dt,2,Stable,qn,qp,0,qn,qp,qn_qp,4215,stayed together,0.25,0.164,ENK,ENK,0
10/22/14,un,dn2,tr,PHG,PHG,F,F,FF,same,dn,2,Stable,tr,un,0,tr,un,tr_un,4470,split apart,0,0.583,PHG,PHG,0
10/22/14,ut,dc2,oa,ENK,PHG,F,F,FF,different,dc,2,Stable,oa,ut,1,oa,ut,oa_ut,4275,briefly together,0,0.486,PHG,ENK,0
10/23/14,by,dc1,qp,ENK,ENK,F,F,FF,same,dc,1,Stable,by,qp,1,by,qp,by_qp,4155,stayed together,0.5,0.107,ENK,ENK,1
10/23/14,by,dc1,ug,ENK,PHG,F,F,FF,different,dc,1,Stable,by,ug,1,by,ug,by_ug,4305,never together,0,0.091,ENK,PHG,1
10/23/14,by,dt1,ug,ENK,PHG,F,F,FF,different,dt,1,Stable,by,ug,0,by,ug,by_ug,4305,never together,0,0.091,ENK,PHG,1
10/23/14,by,dt2,ug,ENK,PHG,F,F,FF,different,dt,2,Stable,ug,by,0,by,ug,by_ug,4305,never together,0,0.091,PHG,ENK,0
10/23/14,uj,dd1,oy,PHG,PHG,F,F,FF,same,dd,1,Stable,uj,oy,0,oy,uj,oy_uj,3000,stayed together,0,0.224,PHG,PHG,1
10/23/14,uz,dp1,un,PHG,PHG,F,F,FF,same,dp,1,Stable,uz,un,0,un,uz,un_uz,4485,stayed together,0.125,0.212,PHG,PHG,1
10/23/14,uz,dt1,un,PHG,PHG,F,F,FF,same,dt,1,Stable,uz,un,0,un,uz,un_uz,4485,stayed together,0.125,0.212,PHG,PHG,1
10/24/14,bf,dn2,uk,PHG,ENK,F,F,FF,different,dn,2,Stable,uk,bf,0,bf,uk,bf_uk,4230,never together,0,0.933,ENK,PHG,0
10/24/14,ty,dp1,ux,PHG,PHG,F,F,FF,same,dp,1,Stable,ty,ux,0,ty,ux,ty_ux,4380,split apart,0,0.399,PHG,PHG,1
10/24/14,ty,dt2,ux,PHG,PHG,F,F,FF,same,dt,2,Stable,ux,ty,0,ty,ux,ty_ux,4380,split apart,0,0.399,PHG,PHG,0
10/24/14,uj,dd2,fd,PHG,PHG,F,F,FF,same,dd,2,Stable,fd,uj,0,fd,uj,fd_uj,3045,stayed together,0,0.640,PHG,PHG,0
10/24/14,uj,dn1,ug,PHG,PHG,F,F,FF,same,dn,1,Stable,uj,ug,0,ug,uj,ug_uj,3030,stayed together,0.0625,0.057,PHG,PHG,1
10/24/14,uj,dp1,ug,PHG,PHG,F,F,FF,same,dp,1,Stable,uj,ug,0,ug,uj,ug_uj,3030,stayed together,0.0625,0.057,PHG,PHG,1
10/24/14,uj,dt1,ug,PHG,PHG,F,F,FF,same,dt,1,Stable,uj,ug,0,ug,uj,ug_uj,3030,stayed together,0.0625,0.057,PHG,PHG,1
10/24/14,ux,dn2,fx,PHG,PHG,F,F,FF,same,dn,2,Stable,fx,ux,0,fx,ux,fx_ux,4500,split apart,0,0.824,PHG,PHG,0
10/24/14,ux,dt2,fx,PHG,PHG,F,F,FF,same,dt,2,Stable,fx,ux,0,fx,ux,fx_ux,4500,split apart,0,0.824,PHG,PHG,0
10/24/14,uz,dd2,dz,PHG,PHG,F,F,FF,same,dd,2,Stable,dz,uz,0,dz,uz,dz_uz,4500,stayed together,0,0.440,PHG,PHG,0
10/24/14,uz,dt1,qc,PHG,ENK,F,F,FF,different,dt,1,Stable,uz,qc,0,qc,uz,qc_uz,2235,never together,0,0.323,PHG,ENK,1
10/25/14,ob,dc1,uj,PHG,PHG,F,F,FF,same,dc,1,Stable,ob,uj,1,ob,uj,ob_uj,2970,split apart,0,0.182,PHG,PHG,1
10/25/14,ob,dt1,uj,PHG,PHG,F,F,FF,same,dt,1,Stable,ob,uj,0,ob,uj,ob_uj,2970,split apart,0,0.182,PHG,PHG,1
10/25/14,ob,dt1,uj,PHG,PHG,F,F,FF,same,dt,1,Stable,ob,uj,0,ob,uj,ob_uj,2970,split apart,0,0.182,PHG,PHG,1
10/25/14,un,dd2,dz,PHG,PHG,F,F,FF,same,dd,2,Stable,dz,un,0,dz,un,dz_un,4425,stayed together,0,0.652,PHG,PHG,0
10/25/14,un,dd2,uv,PHG,ENK,F,F,FF,different,dd,2,Stable,uv,un,0,un,uv,un_uv,4365,never together,0.25,0.721,ENK,PHG,0
10/28/14,qc,dd2,ua,ENK,ENK,F,F,FF,same,dd,2,Stable,ua,qc,0,qc,ua,qc_ua,2190,stayed together,0,0.364,ENK,ENK,0
10/28/14,uk,dc2,ua,ENK,ENK,F,F,FF,same,dc,2,Stable,ua,uk,1,ua,uk,ua_uk,4170,stayed together,0,0.933,ENK,ENK,0
10/28/14,uk,dt2,ua,ENK,ENK,F,F,FF,same,dt,2,Stable,ua,uk,0,ua,uk,ua_uk,4170,stayed together,0,0.933,ENK,ENK,0
10/28/14,ux,dc2,ob,PHG,PHG,F,F,FF,same,dc,2,Stable,ob,ux,1,ob,ux,ob_ux,4410,split apart,0,0.436,PHG,PHG,0
11/1/14,bf,dp1,un,PHG,PHG,F,F,FF,same,dp,1,Stable,bf,un,0,bf,un,bf_un,4425,stayed together,0,0.899,PHG,PHG,1
11/3/14,oy,dp2,uj,PHG,PHG,F,F,FF,same,dp,2,Stable,uj,oy,0,oy,uj,oy_uj,3000,stayed together,0,0.224,PHG,PHG,0
11/3/14,tr,dn1,un,PHG,PHG,F,F,FF,same,dn,1,Stable,tr,un,0,tr,un,tr_un,4470,split apart,0,0.583,PHG,PHG,1
11/3/14,tr,dn1,un,PHG,PHG,F,F,FF,same,dn,1,Stable,tr,un,0,tr,un,tr_un,4470,split apart,0,0.583,PHG,PHG,1
11/3/14,tr,dp1,un,PHG,PHG,F,F,FF,same,dp,1,Stable,tr,un,0,tr,un,tr_un,4470,split apart,0,0.583,PHG,PHG,1
11/3/14,uz,db2,bf,PHG,PHG,F,F,FF,same,db,2,Stable,bf,uz,0,bf,uz,bf_uz,4500,stayed together,0,0.687,PHG,PHG,0
11/3/14,uz,dc2,bf,PHG,PHG,F,F,FF,same,dc,2,Stable,bf,uz,1,bf,uz,bf_uz,4500,stayed together,0,0.687,PHG,PHG,0
11/3/14,uz,dp2,bf,PHG,PHG,F,F,FF,same,dp,2,Stable,bf,uz,0,bf,uz,bf_uz,4500,stayed together,0,0.687,PHG,PHG,0
11/6/14,oy,dt1,un,PHG,PHG,F,F,FF,same,dt,1,Stable,oy,un,0,oy,un,oy_un,4335,stayed together,0,0.071,PHG,PHG,1
11/6/14,ty,dt2,ug,PHG,PHG,F,F,FF,same,dt,2,Stable,ug,ty,0,ty,ug,ty_ug,4350,stayed together,0,0.202,PHG,PHG,0
11/7/14,ob,dn1,oy,PHG,PHG,F,F,FF,same,dn,1,Stable,ob,oy,0,ob,oy,ob_oy,4290,split apart,0.25,0.406,PHG,PHG,1
11/7/14,ob,dt1,oy,PHG,PHG,F,F,FF,same,dt,1,Stable,ob,oy,0,ob,oy,ob_oy,4290,split apart,0.25,0.406,PHG,PHG,1
11/7/14,ut,dt2,fx,ENK,PHG,F,F,FF,different,dt,2,Stable,fx,ut,0,fx,ut,fx_ut,4365,never together,0,0.641,PHG,ENK,0
11/7/14,ut,dt2,oo,ENK,PHG,F,F,FF,different,dt,2,Stable,oo,ut,0,oo,ut,oo_ut,4305,briefly together,0,0.465,PHG,ENK,0
11/8/14,fx,dp1,ob,PHG,PHG,F,F,FF,same,dp,1,Stable,fx,ob,0,fx,ob,fx_ob,4410,split apart,0,0.388,PHG,PHG,1
11/8/14,fx,dt1,ob,PHG,PHG,F,F,FF,same,dt,1,Stable,fx,ob,0,fx,ob,fx_ob,4410,split apart,0,0.388,PHG,PHG,1
11/8/14,ob,dn1,ua,PHG,ENK,F,F,FF,different,dn,1,Stable,ob,ua,0,ob,ua,ob_ua,4320,briefly together,0,0.564,PHG,ENK,1
11/8/14,oo,dc1,uk,PHG,ENK,F,F,FF,different,dc,1,Stable,oo,uk,1,oo,uk,oo_uk,4200,briefly together,0,0.581,PHG,ENK,1
11/8/14,oo,dn1,uk,PHG,ENK,F,F,FF,different,dn,1,Stable,oo,uk,0,oo,uk,oo_uk,4200,briefly together,0,0.581,PHG,ENK,1
11/8/14,oo,dn2,fx,PHG,PHG,F,F,FF,same,dn,2,Stable,fx,oo,0,fx,oo,fx_oo,4440,split apart,0,0.176,PHG,PHG,0
11/8/14,oo,dn2,ty,PHG,PHG,F,F,FF,same,dn,2,Stable,ty,oo,0,oo,ty,oo_ty,4320,split apart,0,0.249,PHG,PHG,0
11/8/14,oo,dt1,uk,PHG,ENK,F,F,FF,different,dt,1,Stable,oo,uk,0,oo,uk,oo_uk,4200,briefly together,0,0.581,PHG,ENK,1
11/8/14,oo,dt1,uk,PHG,ENK,F,F,FF,different,dt,1,Stable,oo,uk,0,oo,uk,oo_uk,4200,briefly together,0,0.581,PHG,ENK,1
11/8/14,oo,dt1,uk,PHG,ENK,F,F,FF,different,dt,1,Stable,oo,uk,0,oo,uk,oo_uk,4200,briefly together,0,0.581,PHG,ENK,1
11/8/14,oo,dt2,ty,PHG,PHG,F,F,FF,same,dt,2,Stable,ty,oo,0,oo,ty,oo_ty,4320,split apart,0,0.249,PHG,PHG,0
