Dyad,Obs.effort,period,id1,id2,Grooming,sex1,group1,sex2,group2,sex.combo,group.combo,groom.prop,rval,kincat2,start1,destination1,start2,destination2,avg.rank1,avg.rank2,RankDiff,dob1,dob2,agediff,outcome.long,outcome.short
gy_ut,4185,Fission,gy,ut,0.0000,f,PHG,f,ENK,ff,different,0.0000,0,Non-kin,PHG,PHG,ENK,ENK,0.583,0.183,0.400,4/26/12,2/27/99,13.16084873,never together,never
gy_uv,4155,Fission,gy,uv,0.0000,f,PHG,f,ENK,ff,different,0.0000,0,Non-kin,PHG,PHG,ENK,ENK,0.583,0.822,0.239,4/26/12,7/24/07,4.758384668,never together,never
gy_ux,4155,Fission,gy,ux,0.0000,f,PHG,f,ENK,ff,different,0.0000,0,Non-kin,PHG,PHG,PHG,ENK,0.583,0.000,0.583,4/26/12,1/15/07,5.278576318,split apart,split
gy_uz,4140,Fission,gy,uz,3.4000,f,PHG,f,PHG,ff,same,0.0008,0,Non-kin,PHG,PHG,PHG,PHG,0.583,0.313,0.270,4/26/12,5/27/08,3.915126626,stayed together,stayed
gy_yp,4110,Fission,gy,yp,43.4667,f,PHG,f,PHG,ff,same,0.0106,0,Non-kin,PHG,PHG,PHG,PHG,0.583,0.933,0.350,4/26/12,2/23/11,1.171800137,stayed together,stayed
o6_oa,3840,Fission,o6,oa,8.4500,f,YNT,f,YNT,ff,same,0.0022,0.5,Mother-offspring,PHG,YNT,PHG,YNT,0.144,0.669,0.525,11/21/09,9/14/01,8.186173854,stayed together,stayed
o6_ob,3855,Fission,o6,ob,14.9167,f,YNT,f,YNT,ff,same,0.0039,0.25,Sibling,PHG,YNT,PHG,YNT,0.144,0.436,0.292,11/21/09,7/11/08,1.363449692,stayed together,stayed
o6_oo,3855,Fission,o6,oo,10.5833,f,YNT,f,YNT,ff,same,0.0027,0,Non-kin,PHG,YNT,PHG,YNT,0.144,0.648,0.504,11/21/09,4/8/07,2.622861054,stayed together,stayed
o6_oy,4005,Fission,o6,oy,0.0000,f,YNT,f,PHG,ff,different,0.0000,0.25,Sibling,PHG,YNT,PHG,PHG,0.144,0.030,0.114,11/21/09,4/6/07,2.628336756,split apart,split
o6_qc,4050,Fission,o6,qc,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.144,0.636,0.492,11/21/09,4/6/10,0.372347707,briefly together,briefly
o6_qn,4020,Fission,o6,qn,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.144,0.559,0.415,11/21/09,5/24/07,2.496919918,briefly together,briefly
o6_qp,4020,Fission,o6,qp,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.144,0.395,0.250,11/21/09,1/23/06,3.8275154,briefly together,briefly
o6_qz,4020,Fission,o6,qz,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.144,0.711,0.566,11/21/09,6/22/11,1.582477755,briefly together,briefly
o6_tr,3840,Fission,o6,tr,0.0000,f,YNT,f,YNT,ff,same,0.0000,0,Non-kin,PHG,YNT,PHG,YNT,0.144,0.684,0.539,11/21/09,NA,NA,stayed together,stayed
o6_ty,3990,Fission,o6,ty,0.0000,f,YNT,f,PHG,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,PHG,0.144,0.399,0.255,11/21/09,8/6/09,0.292950034,split apart,split
o6_ua,4035,Fission,o6,ua,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.144,1.000,0.856,11/21/09,3/19/05,4.676249144,briefly together,briefly
o6_ug,3990,Fission,o6,ug,0.0000,f,YNT,f,PHG,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,PHG,0.144,0.197,0.053,11/21/09,10/27/08,1.067761807,split apart,split
o6_uj,3960,Fission,o6,uj,0.0000,f,YNT,f,PHG,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,PHG,0.144,0.254,0.110,11/21/09,4/19/10,0.407939767,split apart,split
o6_uk,4020,Fission,o6,uk,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.144,0.067,0.078,11/21/09,2/26/09,0.733744011,briefly together,briefly
o6_un,4005,Fission,o6,un,0.9500,f,YNT,f,PHG,ff,different,0.0002,0,Non-kin,PHG,YNT,PHG,PHG,0.144,0.101,0.043,11/21/09,11/20/00,9.002053388,split apart,split
o6_ur,3990,Fission,o6,ur,0.0000,f,YNT,f,PHG,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,PHG,0.144,0.484,0.340,11/21/09,8/3/02,7.301848049,split apart,split
o6_ut,4035,Fission,o6,ut,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.144,0.183,0.039,11/21/09,2/27/99,10.73237509,briefly together,briefly
o6_uv,4005,Fission,o6,uv,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.144,0.822,0.677,11/21/09,7/24/07,2.32991102,briefly together,briefly
o6_ux,4005,Fission,o6,ux,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,ENK,0.144,0.000,0.144,11/21/09,1/15/07,2.850102669,split apart,split
o6_uz,3990,Fission,o6,uz,1.8667,f,YNT,f,PHG,ff,different,0.0005,0,Non-kin,PHG,YNT,PHG,PHG,0.144,0.313,0.169,11/21/09,5/27/08,1.486652977,split apart,split
o6_yp,3975,Fission,o6,yp,0.0000,f,YNT,f,PHG,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,PHG,0.144,0.933,0.789,11/21/09,2/23/11,1.256673511,split apart,split
oa_ob,3855,Fission,oa,ob,45.1833,f,YNT,f,YNT,ff,same,0.0117,0.5,Mother-offspring,PHG,YNT,PHG,YNT,0.669,0.436,0.234,9/14/01,7/11/08,6.822724162,stayed together,stayed
oa_oo,3855,Fission,oa,oo,8.1000,f,YNT,f,YNT,ff,same,0.0021,0,Non-kin,PHG,YNT,PHG,YNT,0.669,0.648,0.021,9/14/01,4/8/07,5.563312799,stayed together,stayed
oa_oy,4005,Fission,oa,oy,1.7667,f,YNT,f,PHG,ff,different,0.0004,0.5,Mother-offspring,PHG,YNT,PHG,PHG,0.669,0.030,0.639,9/14/01,4/6/07,5.557837098,split apart,split
oa_qc,4050,Fission,oa,qc,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.669,0.636,0.034,9/14/01,4/6/10,8.558521561,briefly together,briefly
oa_qn,4020,Fission,oa,qn,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.669,0.559,0.111,9/14/01,5/24/07,5.689253936,briefly together,briefly
oa_qp,4020,Fission,oa,qp,0.4167,f,YNT,f,ENK,ff,different,0.0001,0,Non-kin,PHG,YNT,ENK,ENK,0.669,0.395,0.275,9/14/01,1/23/06,4.358658453,briefly together,briefly
oa_qz,4020,Fission,oa,qz,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.669,0.711,0.041,9/14/01,6/22/11,9.768651608,briefly together,briefly
oa_tr,3840,Fission,oa,tr,20.9000,f,YNT,f,YNT,ff,same,0.0054,0,Non-kin,PHG,YNT,PHG,YNT,0.669,0.684,0.014,9/14/01,NA,NA,stayed together,stayed
oa_ty,3990,Fission,oa,ty,1.9333,f,YNT,f,PHG,ff,different,0.0005,0,Non-kin,PHG,YNT,PHG,PHG,0.669,0.399,0.270,9/14/01,8/6/09,7.893223819,split apart,split
oa_ua,4035,Fission,oa,ua,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.669,1.000,0.331,9/14/01,3/19/05,3.509924709,briefly together,briefly
oa_ug,3990,Fission,oa,ug,2.5000,f,YNT,f,PHG,ff,different,0.0006,0,Non-kin,PHG,YNT,PHG,PHG,0.669,0.197,0.472,9/14/01,10/27/08,7.118412047,split apart,split
oa_uj,3960,Fission,oa,uj,0.2667,f,YNT,f,PHG,ff,different,6.73400673400673e-05,0,Non-kin,PHG,YNT,PHG,PHG,0.669,0.254,0.415,9/14/01,4/19/10,8.594113621,split apart,split
oa_uk,4020,Fission,oa,uk,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.669,0.067,0.603,9/14/01,2/26/09,7.452429843,briefly together,briefly
oa_un,4005,Fission,oa,un,24.6167,f,YNT,f,PHG,ff,different,0.0061,0,Non-kin,PHG,YNT,PHG,PHG,0.669,0.101,0.568,9/14/01,11/20/00,0.815879535,split apart,split
oa_ur,3990,Fission,oa,ur,4.9333,f,YNT,f,PHG,ff,different,0.0012,0,Non-kin,PHG,YNT,PHG,PHG,0.669,0.484,0.185,9/14/01,8/3/02,0.884325804,split apart,split
oa_ut,4035,Fission,oa,ut,5.4667,f,YNT,f,ENK,ff,different,0.0014,0,Non-kin,PHG,YNT,ENK,ENK,0.669,0.183,0.486,9/14/01,2/27/99,2.546201232,briefly together,briefly
oa_uv,4005,Fission,oa,uv,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.669,0.822,0.152,9/14/01,7/24/07,5.856262834,briefly together,briefly
oa_ux,4005,Fission,oa,ux,1.0833,f,YNT,f,ENK,ff,different,0.0003,0,Non-kin,PHG,YNT,PHG,ENK,0.669,0.000,0.669,9/14/01,1/15/07,5.336071184,split apart,split
oa_uz,3990,Fission,oa,uz,0.0000,f,YNT,f,PHG,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,PHG,0.669,0.313,0.356,9/14/01,5/27/08,6.699520876,split apart,split
oa_yp,3975,Fission,oa,yp,0.0000,f,YNT,f,PHG,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,PHG,0.669,0.933,0.264,9/14/01,2/23/11,9.442847365,split apart,split
ob_oo,3870,Fission,ob,oo,20.8667,f,YNT,f,YNT,ff,same,0.0054,0,Non-kin,PHG,YNT,PHG,YNT,0.436,0.648,0.212,7/11/08,4/8/07,1.259411362,stayed together,stayed
ob_oy,4020,Fission,ob,oy,0.0000,f,YNT,f,PHG,ff,different,0.0000,0.25,Sibling,PHG,YNT,PHG,PHG,0.436,0.030,0.406,7/11/08,4/6/07,1.264887064,split apart,split
ob_qc,4065,Fission,ob,qc,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.436,0.636,0.200,7/11/08,4/6/10,1.735797399,briefly together,briefly
ob_qn,4035,Fission,ob,qn,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.436,0.559,0.123,7/11/08,5/24/07,1.133470226,briefly together,briefly
ob_qp,4035,Fission,ob,qp,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.436,0.395,0.041,7/11/08,1/23/06,2.464065708,briefly together,briefly
ob_qz,4035,Fission,ob,qz,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.436,0.711,0.275,7/11/08,6/22/11,2.945927447,briefly together,briefly
ob_tr,3855,Fission,ob,tr,10.0333,f,YNT,f,YNT,ff,same,0.0026,0,Non-kin,PHG,YNT,PHG,YNT,0.436,0.684,0.248,7/11/08,NA,NA,stayed together,stayed
ob_ty,4005,Fission,ob,ty,4.1833,f,YNT,f,PHG,ff,different,0.0010,0,Non-kin,PHG,YNT,PHG,PHG,0.436,0.399,0.037,7/11/08,8/6/09,1.070499658,split apart,split
ob_ua,4050,Fission,ob,ua,6.2000,f,YNT,f,ENK,ff,different,0.0015,0,Non-kin,PHG,YNT,ENK,ENK,0.436,1.000,0.564,7/11/08,3/19/05,3.312799452,briefly together,briefly
ob_ug,4005,Fission,ob,ug,0.0000,f,YNT,f,PHG,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,PHG,0.436,0.197,0.239,7/11/08,10/27/08,0.295687885,split apart,split
ob_uj,3975,Fission,ob,uj,0.7667,f,YNT,f,PHG,ff,different,0.0002,0,Non-kin,PHG,YNT,PHG,PHG,0.436,0.254,0.182,7/11/08,4/19/10,1.771389459,split apart,split
ob_uk,4035,Fission,ob,uk,9.4667,f,YNT,f,ENK,ff,different,0.0023,0,Non-kin,PHG,YNT,ENK,ENK,0.436,0.067,0.369,7/11/08,2/26/09,0.629705681,briefly together,briefly
ob_un,4020,Fission,ob,un,0.7833,f,YNT,f,PHG,ff,different,0.0002,0,Non-kin,PHG,YNT,PHG,PHG,0.436,0.101,0.335,7/11/08,11/20/00,7.638603696,split apart,split
ob_ur,4005,Fission,ob,ur,0.0000,f,YNT,f,PHG,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,PHG,0.436,0.484,0.049,7/11/08,8/3/02,5.938398357,split apart,split
ob_ut,4050,Fission,ob,ut,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.436,0.183,0.253,7/11/08,2/27/99,9.368925394,briefly together,briefly
ob_uv,4020,Fission,ob,uv,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.436,0.822,0.386,7/11/08,7/24/07,0.966461328,briefly together,briefly
ob_ux,4020,Fission,ob,ux,11.4833,f,YNT,f,ENK,ff,different,0.0029,0,Non-kin,PHG,YNT,PHG,ENK,0.436,0.000,0.436,7/11/08,1/15/07,1.486652977,split apart,split
ob_uz,4005,Fission,ob,uz,0.0000,f,YNT,f,PHG,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,PHG,0.436,0.313,0.123,7/11/08,5/27/08,0.123203285,split apart,split
ob_yp,3990,Fission,ob,yp,0.0000,f,YNT,f,PHG,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,PHG,0.436,0.933,0.498,7/11/08,2/23/11,2.620123203,split apart,split
oo_oy,4020,Fission,oo,oy,0.0000,f,YNT,f,PHG,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,PHG,0.648,0.030,0.618,4/8/07,4/6/07,0.005475702,split apart,split
oo_qc,4065,Fission,oo,qc,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.648,0.636,0.012,4/8/07,4/6/10,2.995208761,briefly together,briefly
oo_qn,4035,Fission,oo,qn,7.8000,f,YNT,f,ENK,ff,different,0.0019,0,Non-kin,PHG,YNT,ENK,ENK,0.648,0.559,0.089,4/8/07,5/24/07,0.125941136,briefly together,briefly
oo_qp,4035,Fission,oo,qp,2.1833,f,YNT,f,ENK,ff,different,0.0005,0,Non-kin,PHG,YNT,ENK,ENK,0.648,0.395,0.253,4/8/07,1/23/06,1.204654346,briefly together,briefly
oo_qz,4035,Fission,oo,qz,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.648,0.711,0.063,4/8/07,6/22/11,4.205338809,briefly together,briefly
oo_tr,3855,Fission,oo,tr,2.8667,f,YNT,f,YNT,ff,same,0.0007,0,Non-kin,PHG,YNT,PHG,YNT,0.648,0.684,0.035,4/8/07,NA,NA,stayed together,stayed
oo_ty,4005,Fission,oo,ty,0.5333,f,YNT,f,PHG,ff,different,0.0001,0,Non-kin,PHG,YNT,PHG,PHG,0.648,0.399,0.249,4/8/07,8/6/09,2.32991102,split apart,split
oo_ua,4050,Fission,oo,ua,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.648,1.000,0.352,4/8/07,3/19/05,2.05338809,briefly together,briefly
oo_ug,4005,Fission,oo,ug,2.2167,f,YNT,f,PHG,ff,different,0.0006,0,Non-kin,PHG,YNT,PHG,PHG,0.648,0.197,0.451,4/8/07,10/27/08,1.555099247,split apart,split
oo_uj,3975,Fission,oo,uj,0.0000,f,YNT,f,PHG,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,PHG,0.648,0.254,0.394,4/8/07,4/19/10,3.030800821,split apart,split
oo_uk,4035,Fission,oo,uk,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.648,0.067,0.581,4/8/07,2/26/09,1.889117043,briefly together,briefly
oo_un,4020,Fission,oo,un,1.0667,f,YNT,f,PHG,ff,different,0.0003,0,Non-kin,PHG,YNT,PHG,PHG,0.648,0.101,0.547,4/8/07,11/20/00,6.379192334,split apart,split
oo_ur,4005,Fission,oo,ur,0.0000,f,YNT,f,PHG,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,PHG,0.648,0.484,0.164,4/8/07,8/3/02,4.678986995,split apart,split
oo_ut,4050,Fission,oo,ut,16.0833,f,YNT,f,ENK,ff,different,0.0040,0,Non-kin,PHG,YNT,ENK,ENK,0.648,0.183,0.465,4/8/07,2/27/99,8.109514031,briefly together,briefly
oo_uv,4020,Fission,oo,uv,0.0000,f,YNT,f,ENK,ff,different,0.0000,0,Non-kin,PHG,YNT,ENK,ENK,0.648,0.822,0.173,4/8/07,7/24/07,0.292950034,briefly together,briefly
oo_ux,4020,Fission,oo,ux,2.9500,f,YNT,f,ENK,ff,different,0.0007,0,Non-kin,PHG,YNT,PHG,ENK,0.648,0.000,0.648,4/8/07,1/15/07,0.227241615,split apart,split
oo_uz,4005,Fission,oo,uz,7.7167,f,YNT,f,PHG,ff,different,0.0019,0,Non-kin,PHG,YNT,PHG,PHG,0.648,0.313,0.335,4/8/07,5/27/08,1.136208077,split apart,split
oo_yp,3990,Fission,oo,yp,0.0000,f,YNT,f,PHG,ff,different,0.0000,0,Non-kin,PHG,YNT,PHG,PHG,0.648,0.933,0.285,4/8/07,2/23/11,3.879534565,split apart,split
oy_qc,4215,Fission,oy,qc,0.0000,f,PHG,f,ENK,ff,different,0.0000,0,Non-kin,PHG,PHG,ENK,ENK,0.030,0.636,0.606,4/6/07,4/6/10,3.000684463,never together,never
oy_qn,4185,Fission,oy,qn,0.0000,f,PHG,f,ENK,ff,different,0.0000,0,Non-kin,PHG,PHG,ENK,ENK,0.030,0.559,0.529,4/6/07,5/24/07,0.131416838,never together,never
oy_qp,4185,Fission,oy,qp,0.0000,f,PHG,f,ENK,ff,different,0.0000,0,Non-kin,PHG,PHG,ENK,ENK,0.030,0.395,0.364,4/6/07,1/23/06,1.199178645,never together,never
oy_qz,4185,Fission,oy,qz,0.0000,f,PHG,f,ENK,ff,different,0.0000,0,Non-kin,PHG,PHG,ENK,ENK,0.030,0.711,0.680,4/6/07,6/22/11,4.210814511,never together,never
oy_tr,4005,Fission,oy,tr,0.2500,f,PHG,f,YNT,ff,different,6.24219725343321e-05,0,Non-kin,PHG,PHG,PHG,YNT,0.030,0.684,0.653,4/6/07,NA,NA,split apart,split
oy_ty,4155,Fission,oy,ty,0.0000,f,PHG,f,PHG,ff,same,0.0000,0,Non-kin,PHG,PHG,PHG,PHG,0.030,0.399,0.369,4/6/07,8/6/09,2.335386721,stayed together,stayed
oy_ua,4200,Fission,oy,ua,0.0000,f,PHG,f,ENK,ff,different,0.0000,0,Non-kin,PHG,PHG,ENK,ENK,0.030,1.000,0.970,4/6/07,3/19/05,2.047912389,never together,never
oy_ug,4155,Fission,oy,ug,6.8000,f,PHG,f,PHG,ff,same,0.0016,0,Non-kin,PHG,PHG,PHG,PHG,0.030,0.197,0.167,4/6/07,10/27/08,1.560574949,stayed together,stayed
oy_uj,4125,Fission,oy,uj,4.9500,f,PHG,f,PHG,ff,same,0.0012,0,Non-kin,PHG,PHG,PHG,PHG,0.030,0.254,0.224,4/6/07,4/19/10,3.036276523,stayed together,stayed
oy_uk,4185,Fission,oy,uk,0.0000,f,PHG,f,ENK,ff,different,0.0000,0,Non-kin,PHG,PHG,ENK,ENK,0.030,0.067,0.036,4/6/07,2/26/09,1.894592745,never together,never
oy_un,4170,Fission,oy,un,5.6833,f,PHG,f,PHG,ff,same,0.0014,0,Non-kin,PHG,PHG,PHG,PHG,0.030,0.101,0.071,4/6/07,11/20/00,6.373716632,stayed together,stayed
oy_ur,4155,Fission,oy,ur,7.7167,f,PHG,f,PHG,ff,same,0.0019,0,Non-kin,PHG,PHG,PHG,PHG,0.030,0.484,0.454,4/6/07,8/3/02,4.673511294,stayed together,stayed
oy_ut,4200,Fission,oy,ut,0.0000,f,PHG,f,ENK,ff,different,0.0000,0,Non-kin,PHG,PHG,ENK,ENK,0.030,0.183,0.153,4/6/07,2/27/99,8.10403833,never together,never
oy_uv,4170,Fission,oy,uv,0.0000,f,PHG,f,ENK,ff,different,0.0000,0,Non-kin,PHG,PHG,ENK,ENK,0.030,0.822,0.791,4/6/07,7/24/07,0.298425736,never together,never
oy_ux,4170,Fission,oy,ux,7.4000,f,PHG,f,ENK,ff,different,0.0018,0,Non-kin,PHG,PHG,PHG,ENK,0.030,0.000,0.030,4/6/07,1/15/07,0.221765914,split apart,split
oy_uz,4155,Fission,oy,uz,1.3000,f,PHG,f,PHG,ff,same,0.0003,0,Non-kin,PHG,PHG,PHG,PHG,0.030,0.313,0.283,4/6/07,5/27/08,1.141683778,stayed together,stayed
oy_yp,4125,Fission,oy,yp,0.0000,f,PHG,f,PHG,ff,same,0.0000,0,Non-kin,PHG,PHG,PHG,PHG,0.030,0.933,0.903,4/6/07,2/23/11,3.885010267,stayed together,stayed
qc_qn,4230,Fission,qc,qn,0.0000,f,ENK,f,ENK,ff,same,0.0000,0.25,Sibling,ENK,ENK,ENK,ENK,0.636,0.559,0.077,4/6/10,5/24/07,2.869267625,stayed together,stayed
qc_qp,4230,Fission,qc,qp,9.7667,f,ENK,f,ENK,ff,same,0.0023,0.25,Sibling,ENK,ENK,ENK,ENK,0.636,0.395,0.241,4/6/10,1/23/06,4.199863107,stayed together,stayed
qc_qz,4230,Fission,qc,qz,28.7667,f,ENK,f,ENK,ff,same,0.0068,0.25,Sibling,ENK,ENK,ENK,ENK,0.636,0.711,0.075,4/6/10,6/22/11,1.210130048,stayed together,stayed
qc_tr,4050,Fission,qc,tr,0.0000,f,ENK,f,YNT,ff,different,0.0000,0,Non-kin,ENK,ENK,PHG,YNT,0.636,0.684,0.048,4/6/10,NA,NA,briefly together,briefly
qc_ty,4200,Fission,qc,ty,0.0000,f,ENK,f,PHG,ff,different,0.0000,0,Non-kin,ENK,ENK,PHG,PHG,0.636,0.399,0.237,4/6/10,8/6/09,0.665297741,never together,never
qc_ua,4245,Fission,qc,ua,0.0000,f,ENK,f,ENK,ff,same,0.0000,0,Non-kin,ENK,ENK,ENK,ENK,0.636,1.000,0.364,4/6/10,3/19/05,5.048596851,stayed together,stayed
qc_ug,4200,Fission,qc,ug,0.0000,f,ENK,f,PHG,ff,different,0.0000,0,Non-kin,ENK,ENK,PHG,PHG,0.636,0.197,0.439,4/6/10,10/27/08,1.440109514,never together,never
qc_uj,4170,Fission,qc,uj,0.0000,f,ENK,f,PHG,ff,different,0.0000,0,Non-kin,ENK,ENK,PHG,PHG,0.636,0.254,0.381,4/6/10,4/19/10,0.03559206,never together,never
qc_uk,4230,Fission,qc,uk,0.0000,f,ENK,f,ENK,ff,same,0.0000,0,Non-kin,ENK,ENK,ENK,ENK,0.636,0.067,0.569,4/6/10,2/26/09,1.106091718,stayed together,stayed
qc_un,4215,Fission,qc,un,0.0000,f,ENK,f,PHG,ff,different,0.0000,0,Non-kin,ENK,ENK,PHG,PHG,0.636,0.101,0.535,4/6/10,11/20/00,9.374401095,never together,never
qc_ur,4200,Fission,qc,ur,0.0000,f,ENK,f,PHG,ff,different,0.0000,0,Non-kin,ENK,ENK,PHG,PHG,0.636,0.484,0.151,4/6/10,8/3/02,7.674195756,never together,never
qc_ut,4245,Fission,qc,ut,12.5333,f,ENK,f,ENK,ff,same,0.0030,0,Non-kin,ENK,ENK,ENK,ENK,0.636,0.183,0.453,4/6/10,2/27/99,11.10472279,stayed together,stayed
qc_uv,4215,Fission,qc,uv,13.7667,f,ENK,f,ENK,ff,same,0.0033,0,Non-kin,ENK,ENK,ENK,ENK,0.636,0.822,0.186,4/6/10,7/24/07,2.702258727,stayed together,stayed
qc_ux,4215,Fission,qc,ux,0.0000,f,ENK,f,ENK,ff,same,0.0000,0,Non-kin,ENK,ENK,PHG,ENK,0.636,0.000,0.636,4/6/10,1/15/07,3.222450376,stayed together,stayed
qc_uz,4200,Fission,qc,uz,0.0000,f,ENK,f,PHG,ff,different,0.0000,0,Non-kin,ENK,ENK,PHG,PHG,0.636,0.313,0.323,4/6/10,5/27/08,1.859000684,never together,never
qc_yp,4185,Fission,qc,yp,0.0000,f,ENK,f,PHG,ff,different,0.0000,0.0625,Other kin,ENK,ENK,PHG,PHG,0.636,0.933,0.298,4/6/10,2/23/11,0.884325804,never together,never
qn_qp,4200,Fission,qn,qp,48.4000,f,ENK,f,ENK,ff,same,0.0115,0.25,Sibling,ENK,ENK,ENK,ENK,0.559,0.395,0.164,5/24/07,1/23/06,1.330595483,stayed together,stayed
qn_qz,4200,Fission,qn,qz,0.0000,f,ENK,f,ENK,ff,same,0.0000,0.25,Sibling,ENK,ENK,ENK,ENK,0.559,0.711,0.152,5/24/07,6/22/11,4.079397673,stayed together,stayed
qn_tr,4020,Fission,qn,tr,0.0000,f,ENK,f,YNT,ff,different,0.0000,0,Non-kin,ENK,ENK,PHG,YNT,0.559,0.684,0.125,5/24/07,NA,NA,briefly together,briefly
qn_ty,4170,Fission,qn,ty,0.0000,f,ENK,f,PHG,ff,different,0.0000,0,Non-kin,ENK,ENK,PHG,PHG,0.559,0.399,0.160,5/24/07,8/6/09,2.203969884,never together,never
qn_ua,4215,Fission,qn,ua,0.1500,f,ENK,f,ENK,ff,same,3.55871886120996e-05,0,Non-kin,ENK,ENK,ENK,ENK,0.559,1.000,0.441,5/24/07,3/19/05,2.179329227,stayed together,stayed
qn_ug,4170,Fission,qn,ug,0.0000,f,ENK,f,PHG,ff,different,0.0000,0,Non-kin,ENK,ENK,PHG,PHG,0.559,0.197,0.362,5/24/07,10/27/08,1.429158111,never together,never
qn_uj,4140,Fission,qn,uj,0.0000,f,ENK,f,PHG,ff,different,0.0000,0,Non-kin,ENK,ENK,PHG,PHG,0.559,0.254,0.305,5/24/07,4/19/10,2.904859685,never together,never
qn_uk,4200,Fission,qn,uk,0.0000,f,ENK,f,ENK,ff,same,0.0000,0,Non-kin,ENK,ENK,ENK,ENK,0.559,0.067,0.492,5/24/07,2/26/09,1.763175907,stayed together,stayed
qn_un,4185,Fission,qn,un,0.0000,f,ENK,f,PHG,ff,different,0.0000,0,Non-kin,ENK,ENK,PHG,PHG,0.559,0.101,0.458,5/24/07,11/20/00,6.50513347,never together,never
qn_ur,4170,Fission,qn,ur,0.0000,f,ENK,f,PHG,ff,different,0.0000,0,Non-kin,ENK,ENK,PHG,PHG,0.559,0.484,0.074,5/24/07,8/3/02,4.804928131,never together,never
qn_ut,4215,Fission,qn,ut,19.2000,f,ENK,f,ENK,ff,same,0.0046,0,Non-kin,ENK,ENK,ENK,ENK,0.559,0.183,0.376,5/24/07,2/27/99,8.235455168,stayed together,stayed
qn_uv,4185,Fission,qn,uv,35.4167,f,ENK,f,ENK,ff,same,0.0085,0,Non-kin,ENK,ENK,ENK,ENK,0.559,0.822,0.263,5/24/07,7/24/07,0.167008898,stayed together,stayed
qn_ux,4185,Fission,qn,ux,2.9833,f,ENK,f,ENK,ff,same,0.0007,0,Non-kin,ENK,ENK,PHG,ENK,0.559,0.000,0.559,5/24/07,1/15/07,0.353182752,stayed together,stayed
