Dyad,Obs.effort,period,id1,id2,Grooming,sex1,group1,sex2,group2,sex.combo,group.combo,groom.prop,Male.Rank,Fem.Rank,RankDiff,s1,d1,s2,d2,outcome,,
oy_yn,3450,Stable,oy,yn,0.000,f,PHG,m,PHG,fm,same,0.0000,0.945,0.030,0.914,PHG,PHG,PHG,YNT,split apart,,
oy_yr,1575,Dispersal 2,oy,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.030,0.577,PHG,PHG,PHG,ENK,never together,,
oy_yr,1800,Dispersal 1,oy,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.030,0.577,PHG,PHG,PHG,ENK,never together,,
oy_yr,2520,Fission,oy,yr,0.000,f,PHG,m,ENK,fm,different,0.0000,0.607,0.030,0.577,PHG,PHG,PHG,ENK,never together,,
oy_yr,3480,Stable,oy,yr,15.450,f,PHG,m,PHG,fm,same,0.0044,0.607,0.030,0.577,PHG,PHG,PHG,ENK,never together,,
oy_yy,375,Stable,oy,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.030,0.177,PHG,PHG,ENK,ENK,never together,,
oy_yy,1530,Dispersal 2,oy,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.030,0.177,PHG,PHG,ENK,ENK,never together,,
oy_yy,1785,Dispersal 1,oy,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.030,0.177,PHG,PHG,ENK,ENK,never together,,
oy_yy,2565,Fission,oy,yy,0.000,f,PHG,m,ENK,fm,different,0.0000,0.207,0.030,0.177,PHG,PHG,ENK,ENK,never together,,
oz_qc,1515,Dispersal 2,oz,qc,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.636,0.004,ENK,PHG,ENK,ENK,never together,,
oz_qc,1680,Dispersal 1,oz,qc,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.636,0.004,ENK,PHG,ENK,ENK,never together,,
oz_qc,1770,Stable,oz,qc,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.636,0.004,ENK,PHG,ENK,ENK,never together,,
oz_qc,2445,Fission,oz,qc,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.636,0.004,ENK,PHG,ENK,ENK,never together,,
oz_qn,1485,Dispersal 2,oz,qn,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.559,0.073,ENK,PHG,ENK,ENK,never together,,
oz_qn,1650,Dispersal 1,oz,qn,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.559,0.073,ENK,PHG,ENK,ENK,never together,,
oz_qn,2400,Fission,oz,qn,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.559,0.073,ENK,PHG,ENK,ENK,never together,,
oz_qn,3420,Stable,oz,qn,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.559,0.073,ENK,PHG,ENK,ENK,never together,,
oz_qp,1530,Dispersal 2,oz,qp,2.750,m,PHG,f,ENK,fm,different,0.0018,0.632,0.395,0.237,ENK,PHG,ENK,ENK,never together,,
oz_qp,1680,Dispersal 1,oz,qp,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.395,0.237,ENK,PHG,ENK,ENK,never together,,
oz_qp,2415,Fission,oz,qp,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.395,0.237,ENK,PHG,ENK,ENK,never together,,
oz_qp,3345,Stable,oz,qp,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.395,0.237,ENK,PHG,ENK,ENK,never together,,
oz_qz,930,Dispersal 2,oz,qz,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.711,0.079,ENK,PHG,ENK,ENK,never together,,
oz_qz,2430,Fission,oz,qz,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.711,0.079,ENK,PHG,ENK,ENK,never together,,
oz_tr,1485,Dispersal 2,oz,tr,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.684,0.052,ENK,PHG,PHG,YNT,split apart,,
oz_tr,1755,Dispersal 1,oz,tr,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.684,0.052,ENK,PHG,PHG,YNT,split apart,,
oz_tr,2295,Fission,oz,tr,0.000,m,PHG,f,YNT,fm,different,0.0000,0.632,0.684,0.052,ENK,PHG,PHG,YNT,split apart,,
oz_tr,3540,Stable,oz,tr,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.684,0.052,ENK,PHG,PHG,YNT,split apart,,
oz_ty,1500,Dispersal 2,oz,ty,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.399,0.233,ENK,PHG,PHG,PHG,stayed together,,
oz_ty,1710,Dispersal 1,oz,ty,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.399,0.233,ENK,PHG,PHG,PHG,stayed together,,
oz_ty,2445,Fission,oz,ty,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.399,0.233,ENK,PHG,PHG,PHG,stayed together,,
oz_ty,3405,Stable,oz,ty,20.500,m,PHG,f,PHG,fm,same,0.0060,0.632,0.399,0.233,ENK,PHG,PHG,PHG,stayed together,,
oz_ua,1515,Dispersal 2,oz,ua,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,1.000,0.368,ENK,PHG,ENK,ENK,never together,,
oz_ua,1680,Dispersal 1,oz,ua,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,1.000,0.368,ENK,PHG,ENK,ENK,never together,,
oz_ua,2415,Fission,oz,ua,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,1.000,0.368,ENK,PHG,ENK,ENK,never together,,
oz_ua,3435,Stable,oz,ua,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,1.000,0.368,ENK,PHG,ENK,ENK,never together,,
oz_ug,1485,Dispersal 2,oz,ug,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.197,0.435,ENK,PHG,PHG,PHG,stayed together,,
oz_ug,1785,Dispersal 1,oz,ug,0.550,m,PHG,f,PHG,fm,same,0.0003,0.632,0.197,0.435,ENK,PHG,PHG,PHG,stayed together,,
oz_ug,2415,Fission,oz,ug,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.197,0.435,ENK,PHG,PHG,PHG,stayed together,,
oz_ug,3495,Stable,oz,ug,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.197,0.435,ENK,PHG,PHG,PHG,stayed together,,
oz_uj,1545,Dispersal 2,oz,uj,13.267,m,PHG,f,PHG,fm,same,0.0086,0.632,0.254,0.377,ENK,PHG,PHG,PHG,stayed together,,
oz_uj,1755,Dispersal 1,oz,uj,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.254,0.377,ENK,PHG,PHG,PHG,stayed together,,
oz_uj,2355,Stable,oz,uj,15.317,m,PHG,f,PHG,fm,same,0.0065,0.632,0.254,0.377,ENK,PHG,PHG,PHG,stayed together,,
oz_uj,2415,Fission,oz,uj,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.254,0.377,ENK,PHG,PHG,PHG,stayed together,,
oz_uk,1530,Dispersal 2,oz,uk,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.067,0.565,ENK,PHG,ENK,ENK,never together,,
oz_uk,1740,Dispersal 1,oz,uk,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.067,0.565,ENK,PHG,ENK,ENK,never together,,
oz_uk,2400,Fission,oz,uk,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.067,0.565,ENK,PHG,ENK,ENK,never together,,
oz_uk,3285,Stable,oz,uk,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.067,0.565,ENK,PHG,ENK,ENK,never together,,
oz_un,1500,Dispersal 2,oz,un,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.101,0.531,ENK,PHG,PHG,PHG,stayed together,,
oz_un,1710,Dispersal 1,oz,un,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.101,0.531,ENK,PHG,PHG,PHG,stayed together,,
oz_un,2445,Fission,oz,un,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.101,0.531,ENK,PHG,PHG,PHG,stayed together,,
oz_un,3480,Stable,oz,un,3.267,m,PHG,f,PHG,fm,same,0.0009,0.632,0.101,0.531,ENK,PHG,PHG,PHG,stayed together,,
oz_ur,1530,Dispersal 2,oz,ur,25.733,m,PHG,f,PHG,fm,same,0.0168,0.632,0.484,0.147,ENK,PHG,PHG,PHG,stayed together,,
oz_ur,1755,Dispersal 1,oz,ur,23.250,m,PHG,f,PHG,fm,same,0.0132,0.632,0.484,0.147,ENK,PHG,PHG,PHG,stayed together,,
oz_ur,2430,Fission,oz,ur,7.900,m,PHG,f,PHG,fm,same,0.0033,0.632,0.484,0.147,ENK,PHG,PHG,PHG,stayed together,,
oz_ur,3480,Stable,oz,ur,37.267,m,PHG,f,PHG,fm,same,0.0107,0.632,0.484,0.147,ENK,PHG,PHG,PHG,stayed together,,
oz_ut,1515,Dispersal 2,oz,ut,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.183,0.449,ENK,PHG,ENK,ENK,never together,,
oz_ut,1680,Dispersal 1,oz,ut,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.183,0.449,ENK,PHG,ENK,ENK,never together,,
oz_ut,2430,Fission,oz,ut,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.183,0.449,ENK,PHG,ENK,ENK,never together,,
oz_ut,3390,Stable,oz,ut,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.183,0.449,ENK,PHG,ENK,ENK,never together,,
oz_uv,1545,Dispersal 2,oz,uv,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.822,0.190,ENK,PHG,ENK,ENK,never together,,
oz_uv,1695,Dispersal 1,oz,uv,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.822,0.190,ENK,PHG,ENK,ENK,never together,,
oz_uv,2415,Fission,oz,uv,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.822,0.190,ENK,PHG,ENK,ENK,never together,,
oz_uv,3435,Stable,oz,uv,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.822,0.190,ENK,PHG,ENK,ENK,never together,,
oz_ux,1515,Dispersal 2,oz,ux,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.000,0.632,ENK,PHG,PHG,ENK,split apart,,
oz_ux,1740,Dispersal 1,oz,ux,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.000,0.632,ENK,PHG,PHG,ENK,split apart,,
oz_ux,2400,Fission,oz,ux,0.000,m,PHG,f,ENK,fm,different,0.0000,0.632,0.000,0.632,ENK,PHG,PHG,ENK,split apart,,
oz_ux,3525,Stable,oz,ux,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.000,0.632,ENK,PHG,PHG,ENK,split apart,,
oz_uz,1560,Dispersal 2,oz,uz,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.313,0.319,ENK,PHG,PHG,PHG,stayed together,,
oz_uz,1740,Dispersal 1,oz,uz,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.313,0.319,ENK,PHG,PHG,PHG,stayed together,,
oz_uz,2430,Fission,oz,uz,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.313,0.319,ENK,PHG,PHG,PHG,stayed together,,
oz_uz,3555,Stable,oz,uz,0.000,m,PHG,f,PHG,fm,same,0.0000,0.632,0.313,0.319,ENK,PHG,PHG,PHG,stayed together,,
oz_yp,1515,Dispersal 2,oz,yp,15.100,m,PHG,f,PHG,fm,same,0.0100,0.632,0.933,0.302,ENK,PHG,PHG,PHG,stayed together,,
oz_yp,1680,Dispersal 1,oz,yp,34.283,m,PHG,f,PHG,fm,same,0.0204,0.632,0.933,0.302,ENK,PHG,PHG,PHG,stayed together,,
oz_yp,2430,Fission,oz,yp,7.350,m,PHG,f,PHG,fm,same,0.0030,0.632,0.933,0.302,ENK,PHG,PHG,PHG,stayed together,,
ph_qc,1545,Dispersal 2,ph,qc,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.636,0.350,PHG,PHG,ENK,ENK,never together,,
ph_qc,1695,Dispersal 1,ph,qc,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.636,0.350,PHG,PHG,ENK,ENK,never together,,
ph_qc,1770,Stable,ph,qc,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.636,0.350,PHG,PHG,ENK,ENK,never together,,
ph_qc,2550,Fission,ph,qc,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.636,0.350,PHG,PHG,ENK,ENK,never together,,
ph_qn,1515,Dispersal 2,ph,qn,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.559,0.273,PHG,PHG,ENK,ENK,never together,,
ph_qn,1665,Dispersal 1,ph,qn,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.559,0.273,PHG,PHG,ENK,ENK,never together,,
ph_qn,2520,Fission,ph,qn,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.559,0.273,PHG,PHG,ENK,ENK,never together,,
ph_qn,3450,Stable,ph,qn,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.559,0.273,PHG,PHG,ENK,ENK,never together,,
ph_qp,1560,Dispersal 2,ph,qp,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.395,0.109,PHG,PHG,ENK,ENK,never together,,
ph_qp,1695,Dispersal 1,ph,qp,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.395,0.109,PHG,PHG,ENK,ENK,never together,,
ph_qp,2520,Fission,ph,qp,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.395,0.109,PHG,PHG,ENK,ENK,never together,,
ph_qp,3375,Stable,ph,qp,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.395,0.109,PHG,PHG,ENK,ENK,never together,,
ph_qz,960,Dispersal 2,ph,qz,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.711,0.425,PHG,PHG,ENK,ENK,never together,,
ph_qz,2520,Fission,ph,qz,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.711,0.425,PHG,PHG,ENK,ENK,never together,,
ph_tr,1515,Dispersal 2,ph,tr,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.684,0.398,PHG,PHG,PHG,YNT,split apart,,
ph_tr,1770,Dispersal 1,ph,tr,0.000,m,PHG,f,PHG,fm,same,0.0000,0.286,0.684,0.398,PHG,PHG,PHG,YNT,split apart,,
ph_tr,2340,Fission,ph,tr,0.483,m,PHG,f,YNT,fm,different,0.0002,0.286,0.684,0.398,PHG,PHG,PHG,YNT,split apart,,
ph_tr,3570,Stable,ph,tr,0.000,m,PHG,f,PHG,fm,same,0.0000,0.286,0.684,0.398,PHG,PHG,PHG,YNT,split apart,,
ph_ty,1530,Dispersal 2,ph,ty,23.683,m,PHG,f,PHG,fm,same,0.0155,0.286,0.399,0.113,PHG,PHG,PHG,PHG,stayed together,,
ph_ty,1725,Dispersal 1,ph,ty,3.033,m,PHG,f,PHG,fm,same,0.0018,0.286,0.399,0.113,PHG,PHG,PHG,PHG,stayed together,,
ph_ty,2490,Fission,ph,ty,0.000,m,PHG,f,PHG,fm,same,0.0000,0.286,0.399,0.113,PHG,PHG,PHG,PHG,stayed together,,
ph_ty,3435,Stable,ph,ty,0.000,m,PHG,f,PHG,fm,same,0.0000,0.286,0.399,0.113,PHG,PHG,PHG,PHG,stayed together,,
ph_ua,1545,Dispersal 2,ph,ua,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,1.000,0.714,PHG,PHG,ENK,ENK,never together,,
ph_ua,1695,Dispersal 1,ph,ua,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,1.000,0.714,PHG,PHG,ENK,ENK,never together,,
ph_ua,2535,Fission,ph,ua,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,1.000,0.714,PHG,PHG,ENK,ENK,never together,,
ph_ua,3465,Stable,ph,ua,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,1.000,0.714,PHG,PHG,ENK,ENK,never together,,
ph_ug,1515,Dispersal 2,ph,ug,15.000,m,PHG,f,PHG,fm,same,0.0099,0.286,0.197,0.089,PHG,PHG,PHG,PHG,stayed together,,
ph_ug,1800,Dispersal 1,ph,ug,0.000,m,PHG,f,PHG,fm,same,0.0000,0.286,0.197,0.089,PHG,PHG,PHG,PHG,stayed together,,
ph_ug,2490,Fission,ph,ug,27.300,m,PHG,f,PHG,fm,same,0.0110,0.286,0.197,0.089,PHG,PHG,PHG,PHG,stayed together,,
ph_ug,3525,Stable,ph,ug,0.000,m,PHG,f,PHG,fm,same,0.0000,0.286,0.197,0.089,PHG,PHG,PHG,PHG,stayed together,,
ph_uj,1575,Dispersal 2,ph,uj,48.050,m,PHG,f,PHG,fm,same,0.0305,0.286,0.254,0.032,PHG,PHG,PHG,PHG,stayed together,,
ph_uj,1770,Dispersal 1,ph,uj,0.000,m,PHG,f,PHG,fm,same,0.0000,0.286,0.254,0.032,PHG,PHG,PHG,PHG,stayed together,,
ph_uj,2370,Stable,ph,uj,0.000,m,PHG,f,PHG,fm,same,0.0000,0.286,0.254,0.032,PHG,PHG,PHG,PHG,stayed together,,
ph_uj,2460,Fission,ph,uj,49.267,m,PHG,f,PHG,fm,same,0.0200,0.286,0.254,0.032,PHG,PHG,PHG,PHG,stayed together,,
ph_uk,1560,Dispersal 2,ph,uk,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.067,0.219,PHG,PHG,ENK,ENK,never together,,
ph_uk,1755,Dispersal 1,ph,uk,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.067,0.219,PHG,PHG,ENK,ENK,never together,,
ph_uk,2520,Fission,ph,uk,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.067,0.219,PHG,PHG,ENK,ENK,never together,,
ph_uk,3315,Stable,ph,uk,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.067,0.219,PHG,PHG,ENK,ENK,never together,,
ph_un,1530,Dispersal 2,ph,un,1.650,m,PHG,f,PHG,fm,same,0.0011,0.286,0.101,0.185,PHG,PHG,PHG,PHG,stayed together,,
ph_un,1725,Dispersal 1,ph,un,0.000,m,PHG,f,PHG,fm,same,0.0000,0.286,0.101,0.185,PHG,PHG,PHG,PHG,stayed together,,
ph_un,2505,Fission,ph,un,65.033,m,PHG,f,PHG,fm,same,0.0260,0.286,0.101,0.185,PHG,PHG,PHG,PHG,stayed together,,
ph_un,3510,Stable,ph,un,0.150,m,PHG,f,PHG,fm,same,4.27350427350427e-05,0.286,0.101,0.185,PHG,PHG,PHG,PHG,stayed together,,
ph_ur,1560,Dispersal 2,ph,ur,0.000,m,PHG,f,PHG,fm,same,0.0000,0.286,0.484,0.198,PHG,PHG,PHG,PHG,stayed together,,
ph_ur,1770,Dispersal 1,ph,ur,0.000,m,PHG,f,PHG,fm,same,0.0000,0.286,0.484,0.198,PHG,PHG,PHG,PHG,stayed together,,
ph_ur,2490,Fission,ph,ur,43.300,m,PHG,f,PHG,fm,same,0.0174,0.286,0.484,0.198,PHG,PHG,PHG,PHG,stayed together,,
ph_ur,3510,Stable,ph,ur,2.067,m,PHG,f,PHG,fm,same,0.0006,0.286,0.484,0.198,PHG,PHG,PHG,PHG,stayed together,,
ph_ut,1545,Dispersal 2,ph,ut,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.183,0.103,PHG,PHG,ENK,ENK,never together,,
ph_ut,1695,Dispersal 1,ph,ut,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.183,0.103,PHG,PHG,ENK,ENK,never together,,
ph_ut,2535,Fission,ph,ut,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.183,0.103,PHG,PHG,ENK,ENK,never together,,
ph_ut,3420,Stable,ph,ut,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.183,0.103,PHG,PHG,ENK,ENK,never together,,
ph_uv,1575,Dispersal 2,ph,uv,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.822,0.536,PHG,PHG,ENK,ENK,never together,,
ph_uv,1710,Dispersal 1,ph,uv,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.822,0.536,PHG,PHG,ENK,ENK,never together,,
ph_uv,2505,Fission,ph,uv,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.822,0.536,PHG,PHG,ENK,ENK,never together,,
ph_uv,3465,Stable,ph,uv,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.822,0.536,PHG,PHG,ENK,ENK,never together,,
ph_ux,1545,Dispersal 2,ph,ux,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.000,0.286,PHG,PHG,PHG,ENK,split apart,,
ph_ux,1755,Dispersal 1,ph,ux,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.000,0.286,PHG,PHG,PHG,ENK,split apart,,
ph_ux,2505,Fission,ph,ux,0.000,m,PHG,f,ENK,fm,different,0.0000,0.286,0.000,0.286,PHG,PHG,PHG,ENK,split apart,,
ph_ux,3555,Stable,ph,ux,0.000,m,PHG,f,PHG,fm,same,0.0000,0.286,0.000,0.286,PHG,PHG,PHG,ENK,split apart,,
ph_uz,1590,Dispersal 2,ph,uz,3.150,m,PHG,f,PHG,fm,same,0.0020,0.286,0.313,0.027,PHG,PHG,PHG,PHG,stayed together,,
ph_uz,1755,Dispersal 1,ph,uz,0.000,m,PHG,f,PHG,fm,same,0.0000,0.286,0.313,0.027,PHG,PHG,PHG,PHG,stayed together,,
ph_uz,2490,Fission,ph,uz,23.033,m,PHG,f,PHG,fm,same,0.0093,0.286,0.313,0.027,PHG,PHG,PHG,PHG,stayed together,,
ph_uz,3585,Stable,ph,uz,0.000,m,PHG,f,PHG,fm,same,0.0000,0.286,0.313,0.027,PHG,PHG,PHG,PHG,stayed together,,
ph_yp,1545,Dispersal 2,ph,yp,16.667,m,PHG,f,PHG,fm,same,0.0108,0.286,0.933,0.648,PHG,PHG,PHG,PHG,stayed together,,
ph_yp,1695,Dispersal 1,ph,yp,0.000,m,PHG,f,PHG,fm,same,0.0000,0.286,0.933,0.648,PHG,PHG,PHG,PHG,stayed together,,
ph_yp,2475,Fission,ph,yp,15.400,m,PHG,f,PHG,fm,same,0.0062,0.286,0.933,0.648,PHG,PHG,PHG,PHG,stayed together,,
pz_qc,1500,Dispersal 2,pz,qc,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,0.636,0.056,PHG,PHG,ENK,ENK,never together,,
pz_qc,1650,Dispersal 1,pz,qc,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,0.636,0.056,PHG,PHG,ENK,ENK,never together,,
pz_qc,1770,Stable,pz,qc,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,0.636,0.056,PHG,PHG,ENK,ENK,never together,,
pz_qc,2565,Fission,pz,qc,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,0.636,0.056,PHG,PHG,ENK,ENK,never together,,
pz_qn,1470,Dispersal 2,pz,qn,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,0.559,0.133,PHG,PHG,ENK,ENK,never together,,
pz_qn,1620,Dispersal 1,pz,qn,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,0.559,0.133,PHG,PHG,ENK,ENK,never together,,
pz_qn,2535,Fission,pz,qn,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,0.559,0.133,PHG,PHG,ENK,ENK,never together,,
pz_qn,3465,Stable,pz,qn,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,0.559,0.133,PHG,PHG,ENK,ENK,never together,,
pz_qp,1515,Dispersal 2,pz,qp,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,0.395,0.297,PHG,PHG,ENK,ENK,never together,,
pz_qp,1650,Dispersal 1,pz,qp,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,0.395,0.297,PHG,PHG,ENK,ENK,never together,,
pz_qp,2535,Fission,pz,qp,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,0.395,0.297,PHG,PHG,ENK,ENK,never together,,
pz_qp,3390,Stable,pz,qp,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,0.395,0.297,PHG,PHG,ENK,ENK,never together,,
pz_qz,945,Dispersal 2,pz,qz,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,0.711,0.019,PHG,PHG,ENK,ENK,never together,,
pz_qz,2535,Fission,pz,qz,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,0.711,0.019,PHG,PHG,ENK,ENK,never together,,
pz_tr,1470,Dispersal 2,pz,tr,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,0.684,0.008,PHG,PHG,PHG,YNT,split apart,,
pz_tr,1725,Dispersal 1,pz,tr,0.000,m,PHG,f,PHG,fm,same,0.0000,0.692,0.684,0.008,PHG,PHG,PHG,YNT,split apart,,
pz_tr,2355,Fission,pz,tr,0.000,m,PHG,f,YNT,fm,different,0.0000,0.692,0.684,0.008,PHG,PHG,PHG,YNT,split apart,,
pz_tr,3585,Stable,pz,tr,0.000,m,PHG,f,PHG,fm,same,0.0000,0.692,0.684,0.008,PHG,PHG,PHG,YNT,split apart,,
pz_ty,1485,Dispersal 2,pz,ty,0.000,m,PHG,f,PHG,fm,same,0.0000,0.692,0.399,0.293,PHG,PHG,PHG,PHG,stayed together,,
pz_ty,1680,Dispersal 1,pz,ty,0.000,m,PHG,f,PHG,fm,same,0.0000,0.692,0.399,0.293,PHG,PHG,PHG,PHG,stayed together,,
pz_ty,2505,Fission,pz,ty,0.000,m,PHG,f,PHG,fm,same,0.0000,0.692,0.399,0.293,PHG,PHG,PHG,PHG,stayed together,,
pz_ty,3450,Stable,pz,ty,0.000,m,PHG,f,PHG,fm,same,0.0000,0.692,0.399,0.293,PHG,PHG,PHG,PHG,stayed together,,
pz_ua,1500,Dispersal 2,pz,ua,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,1.000,0.308,PHG,PHG,ENK,ENK,never together,,
pz_ua,1650,Dispersal 1,pz,ua,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,1.000,0.308,PHG,PHG,ENK,ENK,never together,,
pz_ua,2550,Fission,pz,ua,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,1.000,0.308,PHG,PHG,ENK,ENK,never together,,
pz_ua,3480,Stable,pz,ua,0.000,m,PHG,f,ENK,fm,different,0.0000,0.692,1.000,0.308,PHG,PHG,ENK,ENK,never together,,
pz_ug,1470,Dispersal 2,pz,ug,0.000,m,PHG,f,PHG,fm,same,0.0000,0.692,0.197,0.494,PHG,PHG,PHG,PHG,stayed together,,
pz_ug,1755,Dispersal 1,pz,ug,0.000,m,PHG,f,PHG,fm,same,0.0000,0.692,0.197,0.494,PHG,PHG,PHG,PHG,stayed together,,
pz_ug,2505,Fission,pz,ug,0.000,m,PHG,f,PHG,fm,same,0.0000,0.692,0.197,0.494,PHG,PHG,PHG,PHG,stayed together,,
pz_ug,3540,Stable,pz,ug,0.000,m,PHG,f,PHG,fm,same,0.0000,0.692,0.197,0.494,PHG,PHG,PHG,PHG,stayed together,,
pz_uj,1530,Dispersal 2,pz,uj,3.150,m,PHG,f,PHG,fm,same,0.0021,0.692,0.254,0.437,PHG,PHG,PHG,PHG,stayed together,,
pz_uj,1725,Dispersal 1,pz,uj,0.000,m,PHG,f,PHG,fm,same,0.0000,0.692,0.254,0.437,PHG,PHG,PHG,PHG,stayed together,,
pz_uj,2385,Stable,pz,uj,0.000,m,PHG,f,PHG,fm,same,0.0000,0.692,0.254,0.437,PHG,PHG,PHG,PHG,stayed together,,
